This program comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it
under conditions of GPL license.

[tempo2Util.C:395] Warning: [TIM1] Please place MODE flags in the parameter file 
Updating TOA errors using TN parameters.
[clkcorr.C:157] Note, using '/home/dreardon/tempo2/clock' to look for extra clock files
[tempo2Util.C:396] [TROP2] Assume standard atmospheric pressure (no data) for site pks at MJD 53041.0
[tempo2Util.C:396] [TROP1] Assume zero zenith wet delay (no data) for site pks  at MJD 53041.0
[tempo2Util.C:400] Warning: [DUP1] duplicated warnings have been suppressed.
[TKfit.C:344] SVD nparams=729 nconst=686 ndata=7047
[t2fit_nestlike.C:143] 0 param_red_dm_sin 0 -0.000418822 0.000118718
[t2fit_nestlike.C:143] 0 param_red_dm_sin 1 9.77253e-05 7.11357e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 2 6.94297e-05 5.03236e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 3 1.73781e-05 3.82512e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 4 -7.71983e-06 3.13365e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 5 5.16964e-05 2.6848e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 6 -4.56938e-05 2.2068e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 7 -3.82525e-06 1.9041e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 8 1.07304e-05 1.67107e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 9 -4.59687e-06 1.47551e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 10 -1.1749e-05 1.29793e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 11 -2.71685e-06 1.14977e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 12 6.00791e-06 1.04101e-05
[t2fit_nestlike.C:143] 0 param_red_dm_sin 13 2.21077e-06 9.90973e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 14 -4.74666e-06 8.6731e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 15 -2.79336e-06 7.60967e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 16 2.81072e-06 6.92584e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 17 3.24844e-07 6.33743e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 18 1.84529e-06 5.80665e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 19 -2.25766e-06 5.35465e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 20 -2.78967e-06 4.94607e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 21 -7.5995e-07 4.59082e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 22 7.3955e-08 4.26961e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 23 6.40856e-08 3.97913e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 24 1.98047e-06 3.72068e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 25 -9.78728e-07 3.4855e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 26 -2.72745e-07 3.27008e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 27 1.07335e-06 3.08775e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 28 -1.40463e-08 2.90113e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 29 -1.34313e-06 2.73602e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 30 -1.24162e-08 2.58881e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 31 4.31352e-07 2.45311e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 32 2.63747e-07 2.32725e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 33 -9.45424e-07 2.21257e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 34 6.52945e-08 2.10502e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 35 3.55989e-07 2.006e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 36 -1.62959e-07 1.91405e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 37 1.22809e-07 1.8279e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 38 2.13794e-07 1.7485e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 39 1.3572e-07 1.67448e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 40 7.50812e-08 1.60436e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 41 5.5979e-08 1.53915e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 42 -1.10523e-07 1.47787e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 43 3.47136e-07 1.42081e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 44 1.72495e-08 1.36633e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 45 2.43759e-07 1.31569e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 46 -9.47671e-08 1.26767e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 47 1.57583e-07 1.22227e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 48 -4.99506e-08 1.17945e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 49 2.02823e-08 1.13902e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 50 -1.36225e-08 1.10069e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 51 2.67509e-08 1.06447e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 52 6.87407e-08 1.02966e-06
[t2fit_nestlike.C:143] 0 param_red_dm_sin 53 -5.49056e-08 9.96986e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 54 -9.57137e-09 9.65664e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 55 -1.40495e-07 9.36227e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 56 1.64989e-07 9.09247e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 57 -8.68681e-09 8.80852e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 58 -3.00481e-08 8.55067e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 59 4.07233e-08 8.3088e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 60 1.11376e-07 8.0692e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 61 2.11332e-09 7.84737e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 62 1.6486e-08 7.63133e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 63 2.08708e-08 7.42404e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 64 -4.00695e-08 7.22753e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 65 -9.87142e-08 7.03778e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 66 2.51214e-08 6.85662e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 67 5.14649e-09 6.68223e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 68 4.27135e-08 6.51478e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 69 -2.6758e-08 6.35435e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 70 -6.34679e-08 6.19942e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 71 5.60563e-11 6.05062e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 72 3.99739e-08 5.90717e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 73 1.68918e-08 5.76985e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 74 3.43565e-08 5.63866e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 75 4.3418e-08 5.5088e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 76 -6.04973e-08 5.38448e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 77 -4.0702e-08 5.26802e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 78 4.52941e-09 5.1522e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 79 2.76105e-08 5.04301e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 80 6.0897e-08 4.93473e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 81 -3.4809e-08 4.82631e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 82 -8.63442e-09 4.72561e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 83 -1.43295e-08 4.63163e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 84 1.6464e-09 4.53621e-07
[t2fit_nestlike.C:143] 0 param_red_dm_sin 85 3.62708e-08 4.44133e-07
[t2fit_nestlike.C:143] 0 param_red_dm_cos 0 -0.00240105 8.61347e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 1 0.000107375 6.00339e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 2 4.2246e-05 4.85345e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 3 3.37273e-05 3.94454e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 4 1.9028e-05 3.18306e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 5 5.65876e-05 2.57777e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 6 -7.19491e-08 2.23689e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 7 -2.52271e-05 1.912e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 8 -8.90657e-06 1.65662e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 9 -3.76e-06 1.44743e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 10 -1.27974e-05 1.29001e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 11 -9.53326e-06 1.1562e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 12 -8.69512e-06 1.03609e-05
[t2fit_nestlike.C:143] 0 param_red_dm_cos 13 -4.44864e-07 9.88997e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 14 -8.76637e-07 8.68571e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 15 7.51629e-06 7.60853e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 16 -5.57128e-06 6.90989e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 17 -2.6413e-06 6.33416e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 18 -3.19492e-07 5.8202e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 19 -1.86947e-06 5.35341e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 20 3.13989e-06 4.95266e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 21 -2.54295e-07 4.58921e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 22 -7.84642e-07 4.26633e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 23 7.57665e-07 3.97734e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 24 2.94583e-07 3.71459e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 25 -1.29088e-06 3.48033e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 26 1.1651e-06 3.26971e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 27 -1.16724e-07 3.08911e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 28 1.50388e-07 2.90789e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 29 -1.19811e-07 2.73772e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 30 -4.03683e-07 2.58868e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 31 7.19536e-07 2.45196e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 32 -2.15471e-07 2.32772e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 33 -5.22014e-08 2.21177e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 34 2.36756e-07 2.10593e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 35 3.03465e-08 2.00597e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 36 -6.64867e-07 1.91351e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 37 -2.54903e-07 1.82839e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 38 -5.58478e-08 1.74862e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 39 3.91653e-07 1.67386e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 40 -1.50908e-07 1.60427e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 41 1.02745e-07 1.53978e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 42 3.14728e-07 1.47822e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 43 -3.24922e-07 1.42054e-06
[t2fit_nestlike.C:143] 0 param_red_dm_cos 44 3.86242e-08 1.36696e-06
